"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2013-09-30,"Maysville","WV",,"Grant",7522,972,-0.010183299389002,-0.00102774922918808,-0.00816326530612245,2687
2013-09-30,"Locust Valley","NY","New York","Nassau",7523,2779,-0.00143729787998563,0.00579080709373869,0.0179487179487179,980
2013-09-30,"Nesquehoning","PA","Allentown","Carbon",7524,966,0.0020746887966805,-0.0082135523613963,-0.0262096774193548,823
2013-09-30,"Lawnton","PA","Harrisburg","Dauphin",7525,1118,0.00720720720720721,0.00449236298292902,-0.00445235975066785,1290
2013-09-30,"Chester","NY","Glens Falls","Warren",7526,1820,0.00942872989462008,0.0161920714684534,0.0550724637681159,1498
2013-09-30,"Holden Heights","FL","Orlando","Orange",7527,1247,0.00889967637540453,0.0196238757154538,0.0470193115029387,1109
2013-09-30,"Crandon","WI",,"Forest",7528,976,-0.0151362260343088,-0.0190954773869347,-0.11754068716094,980
2013-09-30,"Brookmont","MD","Washington","Montgomery",7529,4012,-0.00987166831194472,-0.0120659935976361,-0.0226552984165652,1224
2013-09-30,"Town of Theresa","NY","Watertown","Jefferson",7530,1209,-0.0146699266503667,-0.0343450479233227,-0.186406460296097,628
2013-09-30,"Sharpsburg","MD","Hagerstown","Washington",7531,1180,0.0260869565217391,0.0314685314685315,-0.0327868852459016,1595
2013-09-30,"Eleva","WI","Eau Claire","Eau Claire",7532,1098,0.0110497237569061,0.0427350427350427,-0.0393700787401575,737
2013-09-30,"Amity","AR","Arkadelphia","Clark",7533,786,-0.0113207547169811,-0.0320197044334975,-0.0175,654
2013-09-30,"Westport","IN","Greensburg","Decatur",7534,874,0.0162790697674419,0.0581113801452785,0.0979899497487437,816
2013-09-30,"Camden","DE","Dover","Kent",7535,1089,0.0263901979264844,0.0655577299412916,0.0491329479768786,960
2013-09-30,"Mount Oliver","PA","Pittsburgh","Allegheny",7536,832,-0.00478468899521531,-0.037037037037037,0.0348258706467662,1090
2013-09-30,"New Hill","NC","Raleigh","Wake",7537,1207,0.0228813559322034,0.0569176882661997,0.0559930008748906,468
2013-09-30,"Germanton","NC","Winston-Salem","Forsyth",7538,1001,0.0080563947633434,0.0141843971631206,0.0277207392197125,867
2013-09-30,"Shark River Hills","NJ","New York","Monmouth",7539,2102,0.00382043935052531,0.0208839242350656,0.074642126789366,1579
2013-09-30,"Pistakee Highlands","IL","Chicago","McHenry",7540,1282,-0.000779423226812159,-0.00155763239875389,0.0256,1469
2013-09-30,"Moreland Hills","OH","Cleveland","Cuyahoga",7541,2555,-0.00853705859526581,-0.0184402612370342,-0.053002223869533,1350
2013-09-30,"South Lebanon","OH","Cincinnati","Warren",7542,1239,-0.00959232613908873,0.0106035889070147,0.0517826825127335,1249
2013-09-30,"Richmond","NY","Rochester","Ontario",7543,1524,0.0139720558882236,0.062020905923345,0.0311231393775372,1218
2013-09-30,"Rockwood","MI","Detroit","Wayne",7544,990,0.0102040816326531,0.0410094637223975,0.0388247639034627,1065
2013-09-30,"Champion","NY","Watertown","Jefferson",7545,1398,-0.00639658848614072,-0.0284920083391244,-0.0933852140077821,470
2013-09-30,"Grant-Valkaria","FL","Melbourne","Brevard",7546,1502,0.00334001336005344,0.00133333333333333,0.000666222518321119,1588
2013-09-30,"Cliffwood Beach","NJ","New York","Monmouth",7547,1900,0.00742311770943796,0.0198604401502952,0.104651162790698,1088
2013-09-30,"Trappe","MD","Easton","Talbot",7548,1524,-0.00910273081924577,-0.0167741935483871,-0.00261780104712042,1385
2013-09-30,"Anza","CA","Riverside","Riverside",7549,1366,0.00146627565982405,0.0103550295857988,0.0597362296353763,436
2013-09-30,"Wesleyville","PA","Erie","Erie",7550,881,-0.0371584699453552,-0.095482546201232,-0.13880742913001,914
2013-09-30,"Vails Gate","NY","Poughkeepsie","Orange",7551,1438,0.00069589422407794,-0.0224337185588035,-0.0283783783783784,751
2013-09-30,"Manheim Township","PA","York","York",7552,1466,0.0061770761839396,0.0600144613159798,0.0819188191881919,977
2013-09-30,"Lower Towamensing Township","PA","Allentown","Carbon",7553,1179,-0.00422297297297297,-0.0125628140703518,-0.028830313014827,809
2013-09-30,"Brittany Farms-Highlands","PA","Philadelphia","Bucks",7554,1714,0.000583771161704612,0.016004742145821,0.0251196172248804,1332
2013-09-30,"Arnold","CA",,"Calaveras",7555,1401,0,0.00502152080344333,-0.0417236662106703,7048
2013-09-30,"Frankton","IN","Anderson","Madison",7556,794,0.0338541666666667,0.0921595598349381,0.116736990154712,1200
2013-09-30,"Holyoke","CO",,"Phillips",7557,1175,-0.00508044030482642,0.0155574762316335,0.0819521178637201,612
2013-09-30,"Herald","CA","Sacramento","Sacramento",7558,1670,0.00723763570566948,0.0283251231527094,0.0576314122862571,480
2013-09-30,"Marmaduke","AR","Paragould","Greene",7559,686,-0.00145560407569141,-0.00867052023121387,-0.00435413642960813,625
2013-09-30,"Douglass Township","PA","Reading","Berks",7560,1255,0,-0.0063341250989707,-0.0353574173712529,1070
2013-09-30,"Forsyth","MT",,"Rosebud",7561,814,0.00618046971569839,-0.0355450236966825,-0.080225988700565,621
2013-09-30,"Springfield","MI","Battle Creek","Calhoun",7562,673,0.0259146341463415,-0.0189504373177843,0.00748502994011976,1081
2013-09-30,"Hamburg","NJ","New York","Sussex",7563,1426,0.0171184022824536,0.0236898779612347,0.0303468208092486,1396
2013-09-30,"Robertsville","MO","St. Louis","Franklin",7564,829,0.0221948212083847,0.0272614622057001,0.12483039348711,1059
2013-09-30,"Orange","OH","Cleveland","Cuyahoga",7565,2181,0.000917852225791648,0.0571982549684925,0.124806601340897,1248
2013-09-30,"Benwood","WV","Wheeling","Marshall",7566,875,0.0516826923076923,0.0516826923076923,0.0306242638398115,1359
2013-09-30,"Antwerp","OH",,"Paulding",7567,884,0,-0.0199556541019956,0.091358024691358,663
2013-09-30,"Middleport","OH",,"Meigs",7568,753,0.00132978723404255,0.00668449197860963,0.0726495726495727,552
2013-09-30,"Elizabeth Township","PA","Lancaster","Lancaster",7569,1051,0.00190657769304099,-0.0419325432999088,-0.0955249569707401,716
2013-09-30,"Elgin","TX","Austin","Bastrop",7570,1118,0.0294659300184162,0.0607210626185958,0.0256880733944954,2659
2013-09-30,"Lanark","IL",,"Carroll",7571,1592,-0.00125470514429109,0.0120788302606484,0.0941580756013746,1700
2013-09-30,"Haubstadt","IN","Evansville","Gibson",7572,1141,0.0124223602484472,0.0458295142071494,0.027002700270027,1415
2013-09-30,"Capitol Heights","MD","Washington","Prince Georges",7573,1632,0.00122699386503067,0.015556938394524,0.00865265760197775,1595
2013-09-30,"Hico","TX",,"Hamilton",7574,917,0.00218579234972678,-0.0160944206008584,0.00438116100766703,682
2013-09-30,"Gladehill","VA","Roanoke","Franklin",7575,1142,0.00528169014084507,0.0260557053009883,-0.000874890638670166,632
2013-09-30,"Mansfield","AR",,"Scott",7576,751,0.00133333333333333,-0.0118421052631579,0.0134952766531714,661
2013-09-30,"Hollywood","SC","Charleston","Charleston",7577,1332,0.00680272108843537,0.0398126463700234,0.0144706778370145,1484
2013-09-30,"Edwards","IL","Peoria","Peoria",7578,1329,-0.0242290748898678,-0.00894854586129754,-0.00598354525056096,670
2013-09-30,"Okeana","OH","Cincinnati","Butler",7579,1591,-0.0310596833130329,-0.0142503097893432,0.0585495675316035,1029
2013-09-30,"Lake Park","NC","Charlotte","Union",7580,1257,0.0056,0.00963855421686747,0.030327868852459,1310
2013-09-30,"Portsmouth Township","MI","Bay City","Bay",7581,809,-0.00369458128078818,-0.0625724217844728,-0.0658198614318707,1355
2013-09-30,"Sublimity","OR","Salem","Marion",7582,1318,0.0248833592534992,0.0485282418456643,0.0892561983471074,756
2013-09-30,"Pennsbury Township","PA","Philadelphia","Chester",7583,2462,0.0016273393002441,0.00530828909759085,-0.00965406275140788,998
2013-09-30,"Sunapee","NH","Claremont","Sullivan",7584,1613,-0.00247371675943105,0.0157430730478589,0.0660938532716457,2347
2013-09-30,"Monrovia","IN","Indianapolis","Morgan",7585,1127,0.0125786163522013,0.0189873417721519,0.0254777070063694,1199
2013-09-30,"Celina","TX","Dallas-Fort Worth","Collin",7586,1507,0.00199468085106383,0.00533689126084056,0.0472550382209868,1961
2013-09-30,"Bayport","MN","Minneapolis-St Paul","Washington",7587,1366,0.00293685756240822,-0.00870827285921625,-0.0108616944243302,768
2013-09-30,"Elk","WA","Spokane","Spokane",7588,1196,0.00588730025231287,0.0574712643678161,0.102304147465438,516
2013-09-30,"Durham","CA","Chico","Butte",7589,1421,-0.0166089965397924,-0.0172890733056708,-0.0104456824512535,1034
2013-09-30,"Meeker","OK","Oklahoma City","Lincoln",7590,902,0.00110987791342952,0.0273348519362187,0.117719950433705,1304
2013-09-30,"Metzger","OR","Portland","Washington",7591,1402,0.00790797987059669,0.0196363636363636,0.0271062271062271,1161
2013-09-30,"Corydon","KY","Evansville","Henderson",7592,877,-0.0101580135440181,-0.0190156599552573,-0.060021436227224,714
2013-09-30,"Gila Bend","AZ","Phoenix","Maricopa",7593,839,0.00358851674641148,-0.0141010575793184,-0.0187134502923977,493
2013-09-30,"Washington","NY","Poughkeepsie","Dutchess",7594,1827,-0.00598476605005441,-0.00218459858001092,0.0322033898305085,834
2013-09-30,"London Britain Township","PA","Philadelphia","Chester",7595,2055,0.00735294117647059,0.0128141941843273,-0.0594965675057208,1096
2013-09-30,"Platte City","MO","Kansas City","Platte",7596,1152,-0.0145423438836612,-0.0253807106598985,0.0114135206321334,1020
2013-09-30,"Palmetto","GA","Atlanta","Fulton",7597,926,0.00325027085590466,0,-0.0201058201058201,1579
2013-09-30,"Edgewood","FL","Orlando","Orange",7598,1422,0.00352858151023289,0.0049469964664311,0.0311820159535896,1058
2013-09-30,"Wheatland","WI","Chicago","Kenosha",7599,1356,0.00370096225018505,0.00593471810089021,0.0390804597701149,1406
2013-09-30,"Emerald Lake Hills","CA","San Francisco","San Mateo",7600,4559,-0.023559648747055,-0.0176686059039,-0.00327940533449934,1542
2013-09-30,"Union City","PA","Erie","Erie",7601,868,-0.0203160270880361,-0.0696677384780279,-0.0939457202505219,879
2013-09-30,"Stapleton","AL","Daphne","Baldwin",7602,1146,-0.00693240901213172,-0.0255102040816327,0.0465753424657534,604
2013-09-30,"Thornton","IL","Chicago","Cook",7603,1310,-0.00531511009870919,-0.00606980273141123,0.0194552529182879,922
2013-09-30,"Italy","TX","Dallas-Fort Worth","Ellis",7604,993,0,0.0237113402061856,0.00201816347124117,1007
2013-09-30,"Marine on Saint Croix","MN","Minneapolis-St Paul","Washington",7605,1643,-0.0120264582080577,-0.0491898148148148,-0.0759280089988751,1365
2013-09-30,"Fairview","OK",,"Major",7606,773,0.0038961038961039,0.0292942743009321,0.034805890227577,1284
2013-09-30,"Gerber","CA","Red Bluff","Tehama",7607,828,0.037593984962406,0.0753246753246753,-0.0224321133412042,428
2013-09-30,"Hickory Creek","TX","Dallas-Fort Worth","Denton",7608,1572,0.00898587933247754,0.0221066319895969,0.0592991913746631,1155
2013-09-30,"Fruit Hill","OH","Cincinnati","Hamilton",7609,1213,-0.00736497545008183,0.021043771043771,0.098731884057971,1390
2013-09-30,"Charlotte Court House","VA",,"Charlotte",7610,1180,-0.00505902192242833,0.0172413793103448,0.0815765352887259,585
2013-09-30,"Pretty Bayou","FL","Panama City","Bay",7611,1284,-0.00233100233100233,0.0166270783847981,0.0166270783847981,1291
2013-09-30,"Spring House","PA","Philadelphia","Montgomery",7612,2549,0.0095049504950495,0.0274083031035873,0.0800847457627119,1336
2013-09-30,"Mulino","OR","Portland","Clackamas",7613,1470,0.0103092783505155,0.027972027972028,0.027972027972028,1209
2013-09-30,"Ostrander","OH","Columbus","Delaware",7614,1429,-0.00694927032661571,-0.0158402203856749,-0.010387811634349,1448
2013-09-30,"Menlo","GA","Summerville","Chattooga",7615,904,0.0100558659217877,-0.00330760749724366,0.0378874856486797,529
2013-09-30,"Julian","CA","San Diego","San Diego",7616,1643,0.00921375921375921,0.00489296636085627,0.0464968152866242,1569
2013-09-30,"Marlborough Township","PA","Philadelphia","Montgomery",7617,1607,0.0100565681961031,-0.0135052179251074,-0.0195241000610128,1004
2013-09-30,"Ord","NE",,"Valley",7618,903,-0.0066006600660066,0,0.0762812872467223,690
2013-09-30,"Whigham","GA",,"Grady",7619,1045,0.00674373795761079,0.0235063663075416,0.0295566502463054,460
2013-09-30,"Perryville","AR","Little Rock","Perry",7620,769,-0.0012987012987013,0.00260756192959583,-0.0166240409207161,782
2013-09-30,"Litchfield","OH","Cleveland","Medina",7621,1364,0.0278824415975885,0.0428134556574924,0.0791139240506329,825
2013-09-30,"Boron","CA","Bakersfield","Kern",7622,736,-0.00808625336927224,-0.0225763612217795,-0.0134048257372654,731
2013-09-30,"Moravian Falls","NC","North Wilkesboro","Wilkes",7623,1041,0.0038572806171649,0.0225933202357564,0.023598820058997,704
2013-09-30,"Kinsman","OH","Youngstown","Trumbull",7624,780,0.0169491525423729,0.0344827586206897,-0.0429447852760736,803
2013-09-30,"Ida","MI","Monroe","Monroe",7625,1079,0.0160075329566855,0.0325358851674641,0.0987780040733198,1133
2013-09-30,"Park Layne","OH","Springfield","Clark",7626,705,-0.024896265560166,-0.0289256198347107,-0.0784313725490196,1394
2013-09-30,"Tuxedo","NY","Poughkeepsie","Orange",7627,2087,-0.00239005736137667,0.0180487804878049,0.0116335433834222,1121
2013-09-30,"Hickman","KY","Union City","Fulton",7628,762,-0.0180412371134021,-0.0451127819548872,-0.0142302716688228,530
2013-09-30,"Houston","MN","La Crosse","Houston",7629,1192,0.000839630562552477,0.004212299915754,0.0284728213977567,793
2013-09-30,"Paradise Township","PA","East Stroudsburg","Monroe",7630,1269,-0.00470588235294118,0,0.0250403877221325,1276
2013-09-30,"Chattahoochee Hill Country","GA","Atlanta","Fulton",7631,1189,-0.00335289186923722,0.0145051194539249,0.0888278388278388,1131
2013-09-30,"Lincoln Heights","OH","Cincinnati","Hamilton",7632,825,0.00243013365735115,0.0135135135135135,0.0549872122762148,831
2013-09-30,"Essexville","MI","Bay City","Bay",7633,759,-0.00524246395806029,-0.0652709359605911,-0.0294117647058823,1474
2013-09-30,"Stonewall","LA","Shreveport","De Soto",7634,1537,-0.0166346769033909,0.0371120107962213,0.045578231292517,807
2013-09-30,"Sandy Spring","MD","Washington","Montgomery",7635,2668,-0.00112317484088356,0.00869565217391304,0.0285273708558211,1045
2013-09-30,"Valley Falls","KS","Topeka","Jefferson",7636,862,0.00349243306169965,0.00936768149882904,-0.0182232346241458,533
2013-09-30,"Allenton","MI","Detroit","Saint Clair",7637,1062,0.0201729106628242,0.0442477876106195,0.204081632653061,1005
2013-09-30,"Granger","TX","Austin","Williamson",7638,1195,-0.00333611342785655,0.00167644593461861,0.089334548769371,888
2013-09-30,"Eaton Rapids","MI","Lansing","Eaton",7639,830,0.0184049079754601,-0.00598802395209581,0.0272277227722772,1907
2013-09-30,"Lockesburg","AR",,"Sevier",7640,767,-0.00776196636481242,-0.0179257362355954,-0.0038961038961039,448
2013-09-30,"Green Oaks","IL","Chicago","Lake",7641,3034,0.0086436170212766,0.0130217028380634,-0.0212903225806452,1175
2013-09-30,"Town of Newport","ME","Bangor","Penobscot",7642,824,-0.0248520710059172,-0.0582857142857143,-0.0699774266365688,674
2013-09-30,"Earl Township","PA","Reading","Berks",7643,1359,-0.00293470286133529,0.00221238938053097,-0.0516399162595953,951
2013-09-30,"New Salisbury","IN","Louisville/Jefferson County","Harrison",7644,992,0.00813008130081301,0.0365726227795193,0.0216271884654995,813
2013-09-30,"Colden","NY","Buffalo","Erie",7645,1288,0.00703674745895231,-0.00155038759689922,-0.0806566738044254,931
2013-09-30,"Ingram","PA","Pittsburgh","Allegheny",7646,980,-0.0040650406504065,-0.0140845070422535,0.0548977395048439,1063
2013-09-30,"Saint Paul","MO","St. Louis","Saint Charles",7647,1768,-0.00169395821569735,0.0207852193995381,0.0605878824235153,648
2013-09-30,"Neodesha","KS",,"Wilson",7648,731,-0.0121621621621622,-0.0161507402422611,-0.00272851296043656,1159
2013-09-30,"Ravena","NY","Albany","Albany",7649,1282,0.0134387351778656,-0.0302571860816944,-0.0368144252441773,755
2013-09-30,"Dunn Loring","VA","Washington","Fairfax",7650,3410,-0.0026323486399532,-0.00929692039511912,-0.00408878504672897,859
2013-09-30,"Pleasant Valley","MO","Kansas City","Clay",7651,1065,0.00947867298578199,0.00947867298578199,0.0142857142857143,903
2013-09-30,"Wardensville","WV",,"Hardy",7652,1037,-0.0189214758751183,-0.0290262172284644,0.0216748768472906,549
2013-09-30,"Hamilton Township","PA","Gettysburg","Adams",7653,1201,0,0.00586264656616415,-0.00166251039068994,1074
2013-09-30,"Catoosa","OK","Tulsa","Rogers",7654,866,-0.0136674259681093,0.0105017502917153,0.0771144278606965,1880
2013-09-30,"Town of Champlain","NY","Plattsburgh","Clinton",7655,1733,0.0134502923976608,0.027267338470658,0.0541362530413625,877
2013-09-30,"Andover","CT","Hartford","Tolland",7656,1704,0,0.0321017565112053,0.06900878293601,1180
2013-09-30,"Amherst","WI","Stevens Point","Portage",7657,1032,-0.00289855072463768,-0.0152671755725191,-0.0994764397905759,1298
2013-09-30,"Wade","NC","Fayetteville","Cumberland",7658,906,0.0122905027932961,0.00554938956714761,0.00110497237569061,761
2013-09-30,"Green Township","MI","Big Rapids","Mecosta",7659,796,-0.005,-0.0316301703163017,-0.0421179302045728,1446
2013-09-30,"Tulpehocken","PA","Reading","Berks",7660,1223,0.00824402308326463,-0.0160901045856798,-0.0974169741697417,734
2013-09-30,"South Franklin Township","PA","Pittsburgh","Washington",7661,1367,-0.0526680526680527,0.0148478099480327,-0.0668941979522184,871
2013-09-30,"Whitewater","CO","Grand Junction","Mesa",7662,1282,-0.0031104199066874,-0.0213740458015267,0.0134387351778656,613
2013-09-30,"Roxana","IL","St. Louis","Madison",7663,763,0.0626740947075209,0.0838068181818182,0.0597222222222222,594
2013-09-30,"Union","IL","Chicago","McHenry",7664,1642,0.00489596083231334,0.00798035604665439,-0.0120336943441637,550
2013-09-30,"Ocean Grove","NJ","New York","Monmouth",7665,2072,0.0166830225711482,-0.0175438596491228,0.0528455284552846,1848
2013-09-30,"Kahuku","HI","Honolulu","Honolulu",7666,1957,-0.000510725229826353,0.0145152928978745,0.0332629355860612,905
2013-09-30,"Goodells","MI","Detroit","Saint Clair",7667,1051,0.0135004821600771,0.0713557594291539,0.216435185185185,940
2013-09-30,"Omaha","AR","Harrison","Boone",7668,998,-0.00992063492063492,-0.0196463654223969,0.0516332982086407,707
2013-09-30,"Emerald Isle","NC","Morehead City","Carteret",7669,1347,-0.00296076980014804,0.0173716012084592,-0.00955882352941177,3498
2013-09-30,"Fawn","PA","York","York",7670,1500,0.0114632501685772,0.0691375623663578,0.0877447425670776,826
2013-09-30,"Santa Teresa","NM","Las Cruces","Dona Ana",7671,1232,0.00818330605564648,0.0249584026622296,0.0778652668416448,1725
2013-09-30,"Konawa","OK",,"Seminole",7672,748,0.00402684563758389,0.0374479889042996,0.0747126436781609,964
2013-09-30,"Adams","WI",,"Adams",7673,950,0.0106382978723404,0.0567296996662959,0.04052573932092,675
2013-09-30,"New Johnsonville","TN",,"Humphreys",7674,860,0.00702576112412178,0,0.00116414435389988,1193
2013-09-30,"Coward","SC","Florence","Florence",7675,921,0.0221975582685905,0.0109769484083425,0.0371621621621622,578
2013-09-30,"Chiloquin","OR","Klamath Falls","Klamath",7676,820,0,0.00861008610086101,-0.0144230769230769,1165
2013-09-30,"Stanton","NE","Norfolk","Stanton",7677,959,0.00313807531380753,0.0191285866099894,0.152644230769231,760
2013-09-30,"Melissa","TX","Dallas-Fort Worth","Collin",7678,1524,0.00927152317880795,0.0166777851901268,0.0381471389645777,1695
2013-09-30,"Fairway","KS","Kansas City","Johnson",7679,1683,-0.00649350649350649,-0.0134818288393904,0.0108108108108108,1823
2013-09-30,"West Farmington","OH","Youngstown","Trumbull",7680,811,0.0357598978288633,-0.01338199513382,-0.137234042553191,849
2013-09-30,"New Kent","VA","Richmond","New Kent",7681,1441,-0.00207756232686981,-0.00138600138600139,0.00278357689631176,986
2013-09-30,"Cheshire","MA","Pittsfield","Berkshire",7682,1561,-0.00509878903760357,0.107877927608233,0.0476510067114094,1135
2013-09-30,"Reserve Township","PA","Pittsburgh","Allegheny",7683,1025,0.0188866799204771,-0.00870406189555126,0.0209163346613546,1394
2013-09-30,"Sterling","KS",,"Rice",7684,768,0.0145310435931308,0.00655307994757536,0.0118577075098814,841
2013-09-30,"Flora","IN","Lafayette","Carroll",7685,784,0.00384122919334187,-0.0050761421319797,0.0195058517555267,1078
2013-09-30,"Knoxville","IL","Galesburg","Knox",7686,1063,0.0143129770992366,0.0280464216634429,-0.0129990714948932,1435
2013-09-30,"East New Market","MD","Cambridge","Dorchester",7687,1393,-0.00641940085592011,-0.0169371912491179,-0.0014336917562724,1132
2013-09-30,"Stoutsville","OH","Columbus","Fairfield",7688,1217,0.010797342192691,0.0296108291032149,0.103354487760653,784
2013-09-30,"Tornillo","TX","El Paso","El Paso",7689,982,0.0250521920668058,0.0911111111111111,0.126146788990826,488
2013-09-30,"Ferndale","CA","Eureka","Humboldt",7690,1522,0.0297699594046008,0.115018315018315,-0.0174306003873467,603
2013-09-30,"McCleary","WA","Aberdeen","Grays Harbor",7691,819,0.0186567164179104,0.00244798041615667,-0.09,946
2013-09-30,"Coplay","PA","Allentown","Lehigh",7692,1200,-0.00497512437810945,-0.00908340214698596,0.0101010101010101,1155
2013-09-30,"Miromar Lakes","FL","Fort Myers","Lee",7693,2963,0.0030467163168585,0.0119535519125683,0.127473363774734,844
2013-09-30,"Trafford","PA","Pittsburgh","Westmoreland",7694,809,-0.00979192166462668,-0.0288115246098439,-0.02647412755716,1137
2013-09-30,"Pylesville","MD","Baltimore","Harford",7695,1784,0.00734048560135517,0.0390215492137449,-0.00167879127028539,1094
2013-09-30,"Maurertown","VA",,"Shenandoah",7696,1216,-0.0177705977382876,-0.0073469387755102,0.00412881915772089,789
2013-09-30,"Maricopa","CA","Ventura","Ventura",7697,1073,0.0199619771863118,0.0238549618320611,-0.00740055504162812,482
2013-09-30,"Beach City","OH","Canton","Stark",7698,788,0.012853470437018,-0.0174563591022444,0.0115532734274711,762
2013-09-30,"Berwyn Heights","MD","Washington","Prince Georges",7699,1959,0.0061633281972265,0.0470336718332443,0.0704918032786885,1072
2013-09-30,"Brewton","AL",,"Escambia",7700,835,0.00119904076738609,-0.00119617224880383,-0.0256709451575263,1253
2013-09-30,"Kingsbury","TX","San Antonio","Guadalupe",7701,1259,-0.00552922590837283,0.00881410256410256,0.0072,729
2013-09-30,"Lakeville","IN","South Bend","Saint Joseph",7702,720,0,-0.0348525469168901,-0.0296495956873315,1120
2013-09-30,"Dunstable","MA","Boston","Middlesex",7703,2213,0.000904568068747173,0.000452079566003617,0.000904568068747173,1047
2013-09-30,"Lawrence Township","NJ","Vineland","Cumberland",7704,1270,0.0135674381484437,0.0556940980881131,-0.109396914446003,872
2013-09-30,"Rockville","VA","Richmond","Hanover",7705,1495,-0.00133600534402138,0.00605652759084791,0.0346020761245675,1351
2013-09-30,"Beech Bluff","TN","Jackson","Madison",7706,726,0.011142061281337,0.0755555555555556,-0.0559167750325098,1145
2013-09-30,"Millville","MA","Worcester","Worcester",7707,1516,0.0167672702883971,-0.00394218134034166,0.0243243243243243,898
2013-09-30,"Lake Darby","OH","Columbus","Franklin",7708,1201,-0.00414593698175788,0.0100925147182506,0.0525854513584575,1442
2013-09-30,"Michigan Center","MI","Jackson","Jackson",7709,719,0.0315638450502152,-0.0137174211248285,0.0155367231638418,1801
2013-09-30,"Oologah","OK","Tulsa","Rogers",7710,902,-0.0174291938997821,0.00110987791342952,0.0367816091954023,582
2013-09-30,"Winterset","IA","Des Moines","Madison",7711,899,-0.055672268907563,-0.0674273858921162,-0.0826530612244898,1397
2013-09-30,"Gaylesville","AL",,"Cherokee",7712,1082,0.0178739416745061,0.105209397344229,0.135362014690451,595
2013-09-30,"Castalia","NC","Raleigh","Franklin",7713,820,0.0262828535669587,0.0485933503836317,-0.00966183574879227,703
2013-09-30,"Montverde","FL","Orlando","Lake",7714,1469,0.0131034482758621,0.0131034482758621,0.0881481481481481,969
2013-09-30,"Alton","NH","Laconia","Belknap",7715,1408,0.0225127087872186,0.0715372907153729,0.157894736842105,1243
2013-09-30,"El Lago","TX","Houston","Harris",7716,1502,0.00873069173942243,0.0100874243443174,0.0203804347826087,1180
2013-09-30,"Feather Sound","FL","Tampa","Pinellas",7717,1190,0.00421940928270042,0.0144927536231884,0.042031523642732,1878
2013-09-30,"Rossville","IN","Frankfort","Clinton",7718,1058,0.00857959961868446,0.0242013552758954,0.00857959961868446,1055
2013-09-30,"West Pleasant View","CO","Denver","Jefferson",7719,1442,0.0147783251231527,0.0241477272727273,0.0737155621742368,1170
2013-09-30,"Franklin Township","NJ","New York","Hunterdon",7720,2460,-0.0187475069804547,0.00408163265306122,0.0512820512820513,923
2013-09-30,"Lake Luzerne","NY","Glens Falls","Warren",7721,1737,0.0110593713620489,0.0175746924428823,0.0508166969147005,759
2013-09-30,"Pine Lawn","MO","St. Louis","Saint Louis",7722,752,0.00133155792276964,-0.00132802124833997,-0.00397350993377483,1721
2013-09-30,"Stowe","PA","Philadelphia","Montgomery",7723,1235,0.00324939073923639,0.0300250208507089,0.0628227194492255,1127
2013-09-30,"Boggs Township","PA","State College","Centre",7724,1166,-0.00171232876712329,-0.0101867572156197,-0.00934579439252336,539
2013-09-30,"Astor","FL","Orlando","Lake",7725,1161,0.00956521739130435,0.0283436669619132,0.0440647482014388,768
2013-09-30,"Keswick","VA","Charlottesville","Albemarle",7726,1940,-0.00563813429010764,-0.00461775269368907,-0.0261044176706827,1633
2013-09-30,"Brackenridge","PA","Pittsburgh","Allegheny",7727,986,0.0324607329842932,0.121729237770193,0.241813602015113,1192
2013-09-30,"Greenwood","WI",,"Clark",7728,916,-0.00972972972972973,-0.00326441784548422,-0.0150537634408602,741
2013-09-30,"Plympton","MA","Boston","Plymouth",7729,1842,-0.0118025751072961,-0.016025641025641,0.0567986230636833,947
2013-09-30,"Schlusser","PA","Harrisburg","Cumberland",7730,1121,0.0108205590622182,0.0389249304911956,0.116533864541833,1945
2013-09-30,"Minneapolis","KS","Salina","Ottawa",7731,861,0.0177304964539007,0.0398550724637681,0.0165289256198347,932
2013-09-30,"Forestbrook","SC","Myrtle Beach","Horry",7732,1070,-0.00925925925925926,-0.015639374425023,0.0278578290105668,1593
2013-09-30,"Newtown Grant","PA","Philadelphia","Bucks",7733,2120,0.004739336492891,0.0177628420547288,0.0246495891735138,1595
2013-09-30,"Troy","TN","Union City","Obion",7734,835,0.00602409638554217,0.00481347773766546,0.00845410628019324,1438
2013-09-30,"Clarkdale","AZ","Prescott","Yavapai",7735,1127,0.00895255147717099,0.0425531914893617,0.0733333333333333,1372
2013-09-30,"Amity Gardens","PA","Reading","Berks",7736,1409,-0.00634696755994358,-0.0119214586255259,-0.0382252559726962,989
2013-09-30,"Weyers Cave","VA","Staunton","Augusta",7737,1304,0.000767459708365311,0.0139968895800933,0.0706075533661741,1141
2013-09-30,"Hephzibah","GA","Augusta","Richmond",7738,861,0,-0.00920598388952819,-0.0171232876712329,1159
2013-09-30,"Wrightstown","PA","Philadelphia","Bucks",7739,2413,0.0281210055389859,0.071968014215904,-0.00740436034553682,969
2013-09-30,"Monee","IL","Chicago","Will",7740,1517,0.0086436170212766,0.0167560321715818,-0.0281870595771941,1791
2013-09-30,"Loch Lomond","VA","Washington","Prince William",7741,1643,-0.000608272506082725,-0.00484554815263477,-0.00303398058252427,1057
