"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","PeakQuarter"
2013-09-30,"Manorhaven","NY","New York","Nassau",4487,483900,0.00707596253902185,0.0517278852423386,0.0886389201349831,0.00808673608666899,0.011246130222929,490,"2006-01",600200,-0.193768743752083,"2004-09","2006-Q1"
2013-09-30,"Federalsburg","MD",,"Caroline",4488,108900,0,-0.0294117647058823,-0.0603968938740293,-0.0751008780903589,0.00578111420639726,2116,"2007-04",194900,-0.441251924063622,"2003-12","2007-Q2"
2013-09-30,"Town of Hamilton","NY","Syracuse","Madison",4489,149100,0.00201612903225806,0.0135961930659415,0.0843636363636364,-0.00106966416856424,0.0255973934192837,995,"2008-09",149900,-0.00533689126084056,"2008-09","2008-Q3"
2013-09-30,"Allegheny Township","PA","Altoona","Blair",4490,124900,-0.017309205350118,-0.0843108504398827,-0.0443764345830145,-0.00442425321023066,0.0253912740872346,981,"2013-05",139100,-0.102084831056794,"2012-04","2013-Q2"
2013-09-30,"Putnam","CT","Willimantic","Windham",4491,127600,-0.0139103554868624,-0.0123839009287926,-0.0259541984732824,-0.0590622030507425,-0.0082350760305524,1500,"2007-05",203900,-0.374203040706229,"2002-12","2007-Q2"
2013-09-30,"Hudson","NY","Hudson","Columbia",4492,137000,-0.0093998553868402,-0.0472878998609179,-0.0385964912280702,-0.0321295292430811,0.0315699569773642,998,"2007-05",170000,-0.194117647058824,"2005-06","2007-Q2"
2013-09-30,"Wanaque","NJ","New York","Passaic",4493,288100,-0.00586611456176674,-0.0103057368601855,0.0052337752965806,-0.0149271229802145,0.00203580011600146,2412,"2006-05",388600,-0.258620689655172,"2004-06","2006-Q2"
2013-09-30,"Pembroke","GA","Savannah","Bryan",4494,105400,0.0124879923150817,0.132116004296455,-0.00846660395108184,-0.0260985852725752,0.013031529283952,1443,"2009-04",132700,-0.205727204220045,"2006-02","2009-Q2"
2013-09-30,"Chesterfield","NJ","Philadelphia","Burlington",4495,389400,0.00568181818181818,0.0258166491043203,0.125108350187807,-0.0106909972670011,0.0238276286597245,1396,"2006-05",462200,-0.157507572479446,"2005-03","2006-Q2"
2013-09-30,"Frankenmuth","MI","Saginaw","Saginaw",4496,140300,-0.00918079096045198,-0.0250173731758165,0.103855232100708,0.0104403700717048,-0.0173290395700829,2533,"2005-03",172400,-0.186194895591647,"2000-04","2005-Q1"
2013-09-30,"Huachuca City","AZ","Sierra Vista","Cochise",4497,93100,-0.0148148148148148,-0.0064034151547492,-0.0538617886178862,-0.060361449850157,0.0230883687443795,1227,"2008-05",129700,-0.28218966846569,"2005-05","2008-Q2"
2013-09-30,"Sultan","WA","Seattle","Snohomish",4498,182800,0.0110619469026549,0.0906921241050119,0.215425531914894,-0.0539376104123397,0.00322949626731561,1847,"2007-05",271100,-0.32571007008484,"2004-04","2007-Q2"
2013-09-30,"Grifton","NC","Greenville","Pitt",4499,75400,0.0161725067385445,0.0107238605898123,0.0328767123287671,0.000531349928010405,0.0207521361957157,1950,"2010-05",84800,-0.110849056603774,"2008-10","2010-Q2"
2013-09-30,"North Syracuse","NY","Syracuse","Onondaga",4500,95000,0.0138740661686233,0.0204081632653061,0.0348583877995643,0.00254564177533978,0.0264108929782825,2143,"2010-06",99400,-0.0442655935613682,"2010-03","2010-Q2"
2013-09-30,"Burton","OH","Cleveland","Geauga",4501,125100,0.0072463768115942,-0.0781134856300663,-0.0572720422004522,-0.0146785375034659,-0.0175289769054915,1598,"2006-11",166800,-0.25,"1998-12","2006-Q4"
2013-09-30,"West Fork","AR","Fayetteville","Washington",4502,105000,-0.0112994350282486,0.0427010923535253,0.0416666666666667,-0.0271621697811159,0.0141902849526638,1322,"2007-04",129200,-0.187306501547988,"2005-06","2007-Q2"
2013-09-30,"Lothian","MD","Baltimore","Anne Arundel",4503,385500,0.00364488414475397,0.00051907604464054,0.076214405360134,-0.00947799469379262,0.0181303077972117,1545,"2005-12",526000,-0.267110266159696,"2004-05","2005-Q4"
2013-09-30,"Sedalia","CO","Denver","Douglas",4504,411800,-0.00890493381468111,0.0140359517360256,0.0836842105263158,0.00846734428491369,0.0175329329996399,1514,"2013-08",415500,-0.00890493381468111,"2013-07","2013-Q3"
2013-09-30,"Upper Deerfield Township","NJ","Vineland","Cumberland",4505,149200,-0.00133868808567604,0.0156569094622192,-0.0286458333333333,-0.0353328854150836,0.032366512188502,2230,"2007-04",192000,-0.222916666666667,"2005-07","2007-Q2"
2013-09-30,"Mt Hope","NY","Poughkeepsie","Orange",4506,215900,-0.00461041954817888,-0.01099404489235,-0.0213055303717135,-0.0549475208262675,-0.00438517512846603,1270,"2006-09",321600,-0.328669154228856,"2003-07","2006-Q3"
2013-09-30,"Limestone","TN","Johnson City","Washington",4507,119600,-0.00829187396351575,-0.00333333333333333,0.00673400673400673,0.0128559053458657,0.0252541283747636,2281,"2013-01",125400,-0.0462519936204147,"2012-10","2013-Q1"
2013-09-30,"Hawthorn Woods","IL","Chicago","Lake",4508,473300,0.00275423728813559,0.0534164255508569,0.0958555221115999,-0.0355832509355027,-0.00827331775105156,2442,"2006-05",606400,-0.219492084432718,"2002-07","2006-Q2"
2013-09-30,"Black Jack","MO","St. Louis","Saint Louis",4509,98800,-0.020812685827552,-0.00803212851405622,-0.00603621730382294,-0.0673347800346382,-0.0334919627138868,2335,"2007-04",162800,-0.393120393120393,"1999-01","2007-Q2"
2013-09-30,"Sanatoga","PA","Philadelphia","Montgomery",4510,187300,0.000534188034188034,0.00807319698600646,0,-0.0380567236742856,0.00973843012721942,2452,"2006-06",235700,-0.205345778532032,"2004-08","2006-Q2"
2013-09-30,"Augusta Township","MI","Ann Arbor","Washtenaw",4511,171700,-0.00463768115942029,0.0368357487922705,0.264359351988218,-0.021182057702287,-0.0050408394188366,2760,"2006-05",254600,-0.32560879811469,"2001-02","2006-Q2"
2013-09-30,"Halfway","MD","Hagerstown","Washington",4512,137900,0.00218023255813953,0.0214814814814815,0.0599538816295158,-0.0486984596397031,0.00430620248550717,2373,"2006-05",222600,-0.380503144654088,"2004-01","2006-Q2"
2013-09-30,"Tanaina","AK","Anchorage","Matanuska Susitna",4513,246800,-0.0186878727634195,-0.0229612034837688,0.0815074496056091,0.00779659838522595,0.0305864739533479,1728,"2013-07",254400,-0.029874213836478,"2013-03","2013-Q3"
2013-09-30,"Yacolt","WA","Portland","Clark",4514,263200,0.0111409911640415,0.0553327987169206,0.168738898756661,-0.011804231591318,0.0274299410424768,1571,"2007-01",316500,-0.168404423380727,"2005-10","2007-Q1"
2013-09-30,"West Bridgewater","MA","Boston","Plymouth",4515,268000,0.00149476831091181,0.0244648318042813,0.0626486915146709,-0.00215023863369934,-0.00870961821290539,2090,"2005-12",343000,-0.21865889212828,"2002-09","2005-Q4"
2013-09-30,"Winsted","CT","Torrington","Litchfield",4516,136500,-0.012301013024602,0.00961538461538462,0.0148698884758364,-0.0395312568362269,-0.00138138786006448,1812,"2008-01",181600,-0.248348017621145,"2003-06","2008-Q1"
2013-09-30,"Topanga","CA","Los Angeles","Los Angeles",4517,980100,-0.0214656549520767,0.0114551083591331,0.224971878515186,0.0114426458725667,0.0231906698501587,1864,"2005-12",1162700,-0.157048249763482,"2004-12","2005-Q4"
2013-09-30,"Bauxite","AR","Little Rock","Saline",4518,114800,0.000871839581517001,0.00613496932515337,0.0445859872611465,0.0139825554130619,0.0314851493275921,854,"2010-05",123800,-0.0726978998384491,"2010-02","2010-Q2"
2013-09-30,"Valley Township","PA","Philadelphia","Chester",4519,170000,-0.00526623756582797,0.00235849056603774,0.0240963855421687,-0.0275653352035979,0.0182317915536383,2517,"2007-10",199600,-0.148296593186373,"2005-01","2007-Q4"
2013-09-30,"Mansfield","MA","Providence","Bristol",4520,283100,0.000706963591375044,0.0234996384671005,0.122967076556922,0.0216889629642329,0.0196670718359455,1885,"2006-01",335200,-0.155429594272076,"2005-05","2006-Q1"
2013-09-30,"Wharton","NJ","New York","Morris",4521,247600,-0.00201531640467553,0.00937627395026498,0.0381551362683438,-0.0417826452886031,-0.00537098756243759,1802,"2006-02",354600,-0.301748448956571,"2003-06","2006-Q1"
2013-09-30,"Mechanicstown","NY","Poughkeepsie","Orange",4522,140000,-0.00497512437810945,-0.0237099023709902,-0.0819672131147541,-0.0729846090380968,-0.00141745795534498,1574,"2007-06",232700,-0.398366996132359,"2003-09","2007-Q2"
2013-09-30,"La Habra Heights","CA","Los Angeles","Los Angeles",4523,786900,-0.00493171471927162,0.0130020597322348,0.080461348345462,0.0134365086313519,0.00761675070362533,1863,"2006-02",1099500,-0.28431105047749,"2004-01","2006-Q1"
2013-09-30,"Bandon","OR","Coos Bay","Coos",4524,174500,-0.0278551532033426,-0.0505984766050054,-0.0683395621996797,-0.0689354390707322,0.0196804648915805,2573,"2007-02",309100,-0.43545778065351,"2004-07","2007-Q1"
2013-09-30,"Canton Township","PA","Pittsburgh","Washington",4525,116500,-0.0135478408128704,-0.0450819672131148,-0.0177065767284992,0.0345571380133094,0.0341132253699246,1881,"2013-05",123900,-0.059725585149314,"2012-09","2013-Q2"
2013-09-30,"Clarkson","NY","Rochester","Monroe",4526,134700,0.00223214285714286,0.0204545454545455,0.0353574173712529,0.00962597292738532,0.0122148750294304,1747,"2013-09",134700,0,"2013-09","2013-Q3"
2013-09-30,"Oakhurst","CA","Madera","Madera",4527,201000,0.00149476831091181,0.0095429432446007,0.144646924829157,-0.0255759205857602,-0.00735518117504497,3108,"2006-02",330800,-0.392382103990326,"2003-06","2006-Q1"
2013-09-30,"Castle Hayne","NC","Wilmington","New Hanover",4528,122900,-0.000813008130081301,0.036256323777403,0.0182270091135046,-0.0536299081375378,0.00467451772032845,3394,"2006-08",166300,-0.260974143114853,"2005-01","2006-Q3"
2013-09-30,"Lower Salford Township","PA","Philadelphia","Montgomery",4529,388200,0.00361944157187177,0.0106743035667795,0.0286168521462639,-0.0116380148896332,0.0150908394227491,1933,"2006-04",455800,-0.148310662571303,"2004-07","2006-Q2"
2013-09-30,"Washington Township","PA","Allentown","Lehigh",4530,167800,-0.0100294985250737,-0.0152582159624413,0.0188221007893139,-0.0344031674484626,0.0153430433149,1901,"2007-06",217600,-0.228860294117647,"2004-09","2007-Q2"
2013-09-30,"Talent","OR","Medford","Jackson",4531,183700,-0.0107700592353258,-0.00487540628385699,0.0895610913404508,-0.0378588400500759,0.00963705638272483,1384,"2006-02",273600,-0.328581871345029,"2004-04","2006-Q1"
2013-09-30,"Miramar Beach","FL",,"Walton",4532,295200,-0.00539083557951483,0.0468085106382979,0.164956590370955,-0.00826013397961767,-0.000574064066475422,11852,"2005-06",583300,-0.493913937939311,"2003-08","2005-Q2"
2013-09-30,"Oyster Bay","NY","New York","Nassau",4533,535100,0.000186915887850467,0.0165273556231003,0.0510705165979179,-0.00141427489376778,0.00368021059286772,1390,"2006-05",632500,-0.15399209486166,"2004-03","2006-Q2"
2013-09-30,"Cheltenham","PA","Philadelphia","Montgomery",4534,218300,-0.00137236962488564,0.0092464170134073,-0.0179937022042285,-0.0339863242802136,0.0095026170551451,2097,"2006-05",273600,-0.202119883040936,"2004-04","2006-Q2"
2013-09-30,"Benton Township","MI","Niles","Berrien",4535,87400,-0.0190796857463524,0.00807381776239908,-0.0342541436464088,-0.0385782099363831,-0.0105712700703089,1475,"2001-11",118100,-0.259949195596952,"1999-10","2001-Q4"
2013-09-30,"Elon","NC","Burlington","Alamance",4536,162100,-0.00613120784794605,-0.0299222022740874,0.000617283950617284,-0.0116712530277436,0.00275568341182031,1716,"2007-03",173800,-0.0673187571921749,"2006-08","2007-Q1"
2013-09-30,"Newstead","NY","Buffalo","Erie",4537,161800,-0.000617665225447807,-0.00675260896255371,0.108978752570254,0.0101931897179897,0.0238698779905486,1398,"2013-05",163100,-0.00797057020232986,"2013-05","2013-Q2"
2013-09-30,"Silvis","IL","Davenport","Rock Island",4538,86900,-0.0180790960451977,0.0128205128205128,0.0128205128205128,-0.019516625783646,0.02084554128077,2509,"2009-02",98800,-0.120445344129555,"2006-10","2009-Q1"
2013-09-30,"East Coventry Township","PA","Philadelphia","Chester",4539,248400,0.00323101777059774,0.0226430629888843,0.0913884007029877,-0.0219829501498473,0.0147339419613888,1976,"2007-01",297500,-0.165042016806723,"2004-08","2007-Q1"
2013-09-30,"Laie","HI","Honolulu","Honolulu",4540,729200,-0.003416700833675,0.023869699522606,0.157460317460317,0.00968259440497721,0.0647983827302816,830,"2006-05",736100,-0.00937372639587013,"2006-04","2006-Q2"
2013-09-30,"Town of Cairo","NY",,"Greene",4541,140600,-0.0021291696238467,-0.0021291696238467,0.0188405797101449,-0.00872830598631902,0.0210145279459877,1797,"2007-05",180400,-0.220620842572062,"2005-01","2007-Q2"
2013-09-30,"Spring Township","PA","State College","Centre",4542,162200,0,-0.017565112053301,0.00745341614906832,0.0067947872802947,0.0290591916228973,1627,"2010-05",168600,-0.0379596678529063,"2010-04","2010-Q2"
2013-09-30,"Elkhorn","WI","Whitewater","Walworth",4543,131000,0.00614439324116743,-0.0157776108189331,0.0556003223207091,-0.035561966934721,-0.00439565162847844,2914,"2006-12",171700,-0.237041351193943,"2003-01","2006-Q4"
2013-09-30,"Peotone","IL","Chicago","Will",4544,171000,0.0106382978723404,0.0707576706324358,0.0989717223650386,-0.0168873445300528,0.00412724957269828,1827,"2007-03",194500,-0.120822622107969,"2005-04","2007-Q1"
2013-09-30,"East Donegal Township","PA","Lancaster","Lancaster",4545,178300,-0.000560538116591928,-0.00557724484104852,0.00791407574901074,-0.00767213941949907,0.0203270065050007,1029,"2007-10",200400,-0.110279441117764,"2005-06","2007-Q4"
2013-09-30,"Stonybrook-Wilshire","PA","York","York",4546,183600,-0.000544365813826892,0.00602739726027397,0.0485436893203883,-0.0206595347475709,0.0208954939322163,2059,"2007-05",224500,-0.182182628062361,"2005-04","2007-Q2"
2013-09-30,"Springfield Township","PA","Philadelphia","Montgomery",4547,300900,0.0070281124497992,0.0290697674418605,0.0591341077085533,-0.00696410352840371,0.0169686911752323,1836,"2006-06",323300,-0.0692854933498299,"2005-08","2006-Q2"
2013-09-30,"East Glenville","NY","Albany","Schenectady",4548,177900,-0.00503355704697987,0.00395033860045147,-0.00558971492453885,-0.0157533777238237,0.0207297110774332,2102,"2007-03",206200,-0.137245392822502,"2005-06","2007-Q1"
2013-09-30,"Fowler","CA","Fresno","Fresno",4549,188100,0.0107469102632993,0.048494983277592,0.163265306122449,-0.0131786257036903,0.0209350901043215,1573,"2006-02",291600,-0.354938271604938,"2004-09","2006-Q1"
2013-09-30,"Genoa","IL","Chicago","De Kalb",4550,138500,-0.0163352272727273,0.0213864306784661,0.103585657370518,-0.0547150555055556,-0.00464446438945731,2150,"2007-09",201700,-0.313336638572137,"2001-02","2007-Q3"
2013-09-30,"Baldwin","WI","Minneapolis-St Paul","Saint Croix",4551,142600,-0.00765483646485734,0.0207587687902649,0.0952380952380952,-0.00551757823517252,0.0132601229667504,1905,"2008-05",159700,-0.107075767063244,"2007-08","2008-Q2"
2013-09-30,"Northridge","OH","Dayton","Montgomery",4552,43400,-0.00458715596330275,0.0163934426229508,0.0187793427230047,-0.0550399479256325,-0.0398828807882321,2605,"2006-02",70400,-0.383522727272727,,"2006-Q1"
2013-09-30,"Dunkirk","MD","Washington","Calvert",4553,401700,-0.0132645541635962,0.00980392156862745,0.0185091277890467,-0.0217122428005131,0.0125210581534916,2351,"2006-05",553800,-0.274647887323944,"2004-06","2006-Q2"
2013-09-30,"Swanzey","NH","Keene","Cheshire",4554,155300,0.00778715120051914,0.0493243243243243,0.0784722222222222,-0.00877878829720169,0.00482625466901165,2131,"2006-06",191800,-0.190302398331595,"2004-01","2006-Q2"
2013-09-30,"White Bluff","TN","Nashville","Dickson",4555,119400,0.00167785234899329,0.0391644908616188,0.0737410071942446,0.00151439361428851,0.019015531708618,2317,"2007-12",125800,-0.0508744038155803,"2007-07","2007-Q4"
2013-09-30,"South Dennis","MA","Cape Cod","Barnstable",4556,289100,-0.0020711080428029,0.0126094570928196,0.0566520467836257,-0.000483559220392671,0.00224114605416115,4423,"2006-03",353800,-0.182871678914641,"2003-12","2006-Q1"
2013-09-30,"Jarrettsville","MD","Baltimore","Harford",4557,326500,0.00399753997539975,0.0335549224438113,0.151269393511989,-0.00865285242295499,0.0246635558928023,2488,"2006-03",375500,-0.130492676431425,"2005-01","2006-Q1"
2013-09-30,"Clairton","PA","Pittsburgh","Allegheny",4558,47700,-0.0164948453608247,0.00210084033613445,0.0148936170212766,-0.00778145367598915,0.0128075003721726,3349,"2008-04",53800,-0.113382899628253,"2008-02","2008-Q2"
2013-09-30,"Fall Creek","WI","Eau Claire","Eau Claire",4559,146400,0.0131487889273356,0.0502152080344333,0.114155251141553,0.000959037247617367,0.00806508463608924,1338,"2007-02",161000,-0.0906832298136646,"2006-09","2007-Q1"
2013-09-30,"Uwchlan Township","PA","Philadelphia","Chester",4560,389500,0.00309039402523822,0.00698035160289555,0.0567010309278351,-0.0090919647450497,0.0141029611006338,2563,"2006-07",427300,-0.088462438567751,"2005-03","2006-Q3"
2013-09-30,"West View","PA","Pittsburgh","Allegheny",4561,114400,-0.00694444444444444,-0.0120898100172712,0.0437956204379562,0.0142237214661283,0.0251941445133068,2204,"2013-07",115800,-0.0120898100172712,"2013-01","2013-Q3"
2013-09-30,"Krum","TX","Dallas-Fort Worth","Denton",4562,136900,-0.0108381502890173,-0.00145878920495988,0.105815831987076,0.0151259862418478,0.0210096953244667,1949,"2013-07",138900,-0.0143988480921526,"2013-06","2013-Q3"
2013-09-30,"Somerset","WI","Minneapolis-St Paul","Saint Croix",4563,173800,-0.0108138873079112,0.0199530516431925,0.0958385876418663,-0.0194143536030316,0.0198402692844495,2028,"2008-06",203000,-0.14384236453202,"2007-09","2008-Q2"
2013-09-30,"Tappan","NY","New York","Rockland",4564,448600,0.00628084342754598,0.0632851386584499,0.0909533073929961,-0.0172188665387959,0.00489989887816056,2084,"2005-06",588200,-0.237334240054403,"2004-01","2005-Q2"
2013-09-30,"Solvay","NY","Syracuse","Onondaga",4565,90900,0.00664451827242525,0.00887902330743618,0.00664451827242525,0.00445948577597877,0.0145160335812125,1581,"2006-12",99700,-0.0882647943831495,"2006-07","2006-Q4"
2013-09-30,"Salem Township","PA","Pittsburgh","Westmoreland",4566,121500,-0.0153970826580227,-0.00654129190515127,-0.00409836065573771,0.0227024363057631,0.0172498444806521,1319,"2013-02",126300,-0.0380047505938242,"2012-09","2013-Q1"
2013-09-30,"Blakely","PA","Scranton","Lackawanna",4567,109700,-0.0036330608537693,0.00827205882352941,0.0671206225680934,-0.0182787310979633,0.0260796573200344,2134,"2007-03",141300,-0.223637650389243,"2005-08","2007-Q1"
2013-09-30,"Page","AZ","Flagstaff","Coconino",4568,200300,0.0146909827760892,0.059227921734532,0.106018774157924,-0.00277259442361821,0.0374339324565121,775,"2009-06",212000,-0.055188679245283,"2007-08","2009-Q2"
2013-09-30,"Chapel Hill","TN","Lewisburg","Marshall",4569,123200,-0.00162074554294976,0.0173410404624277,0.0675909878682842,-0.0140024165687924,0.0275300025135461,2262,"2008-08",134500,-0.0840148698884758,"2007-02","2008-Q3"
2013-09-30,"Delmar","MD","Salisbury","Wicomico",4570,120900,-0.0265700483091787,-0.0273531777956557,-0.0591439688715953,-0.0627876441150568,0.00624745960708228,2159,"2006-07",187800,-0.356230031948882,"2003-12","2006-Q3"
2013-09-30,"Dunlap","IL","Peoria","Peoria",4571,194400,-0.0186774356385664,-0.0404738400789733,-0.0240963855421687,-0.0171843126118854,0.0185881609583758,1721,"2008-10",212200,-0.0838831291234684,"2007-01","2008-Q4"
2013-09-30,"Upper Hanover Township","PA","Philadelphia","Montgomery",4572,261600,0.00654097729896114,0.0430622009569378,0.0743326488706366,-0.0110892162075547,0.022408958382153,2221,"2007-06",291900,-0.103802672147996,"2005-04","2007-Q2"
2013-09-30,"South Hill","NY","Ithaca","Tompkins",4573,194300,0.0210194429847609,0.0577027762656505,0.115384615384615,0.017678406673042,0.0275929322000728,671,"2013-09",194300,0,"2013-09","2013-Q3"
2013-09-30,"Appling","GA","Augusta","Columbia",4574,164600,0.00672782874617737,0.0345694531741043,0.106926698049765,-0.00537986991862038,0.0304027284853154,1893,"2009-08",188000,-0.124468085106383,"2008-08","2009-Q3"
2013-09-30,"Windham","CT","Willimantic","Windham",4575,153700,-0.0115755627009646,-0.00194805194805195,-0.0115755627009646,-0.0538412201136016,-0.00682814532164988,1547,"2007-05",231800,-0.336928386540121,"2003-03","2007-Q2"
2013-09-30,"Westmere","NY","Albany","Albany",4576,196300,0.00255362614913177,0.0229286086503387,0.0239958268127282,0.00760821373500131,0.0302581880179063,1780,"2007-02",221600,-0.114169675090253,"2005-09","2007-Q1"
2013-09-30,"Feasterville Trevose","PA","Philadelphia","Bucks",4577,231900,0.000431406384814495,0.0306666666666667,0.0279255319148936,-0.016876962041438,0.0187954611849979,1928,"2007-11",269400,-0.139198218262806,"2004-10","2007-Q4"
2013-09-30,"Lakes","AK","Anchorage","Matanuska Susitna",4578,270900,-0.0138332726610848,-0.00404411764705882,0.0892641737032569,0.0145692440496563,0.0339528330115153,1380,"2013-07",276200,-0.0191889934829833,"2013-06","2013-Q3"
2013-09-30,"Siesta Key","FL","Sarasota","Sarasota",4579,498600,0.00849514563106796,0.0291021671826625,0.223558282208589,-0.00606534992000363,0.0101738192458023,7385,"2006-02",765600,-0.348746081504702,"2004-04","2006-Q1"
2013-09-30,"Clifton Heights","PA","Philadelphia","Delaware",4580,111300,-0.0176522506619594,-0.0141718334809566,-0.0097864768683274,-0.0434755562039197,0.0161754130585408,2237,"2007-04",146100,-0.238193018480493,"2005-03","2007-Q2"
2013-09-30,"Cedar Hills","UT","Provo","Utah",4581,289700,0,0.0211491011632006,0.0854252529037093,-0.0247654712093656,0.0282316940294933,2312,"2007-06",368300,-0.213412978550095,"2006-08","2007-Q2"
2013-09-30,"Mentone","CA","Riverside","San Bernardino",4582,211300,0.0287244401168452,0.113863995782815,0.326428123038293,-0.00839757227291005,0.0112156196677284,2340,"2006-04",358700,-0.410928352383607,"2004-02","2006-Q2"
2013-09-30,"Springfield Township","PA","York","York",4583,188800,0.00372142477405635,0.0161463939720129,0.0300054555373704,-0.0366902710924993,0.0160559218908145,1607,"2007-11",255700,-0.261634728197106,"2004-12","2007-Q4"
2013-09-30,"Frankfort Square","IL","Chicago","Will",4584,194500,0.00309437854564208,0.0167276529012023,0.114613180515759,-0.0248693224922391,0.00671998621369574,2550,"2006-04",235300,-0.173395665108372,"2004-08","2006-Q2"
2013-09-30,"Bloomingdale","NJ","New York","Passaic",4585,238600,-0.00209117524048515,0.0196581196581197,-0.0103691414350892,-0.0515598217850893,-0.0187093827733114,2247,"2006-05",392400,-0.391946992864424,"2002-08","2006-Q2"
2013-09-30,"Corry","PA","Erie","Erie",4586,67300,-0.0160818713450292,-0.0274566473988439,-0.00737463126843658,0,0.0123945763053475,1823,"2011-09",74000,-0.0905405405405405,"2011-05","2011-Q3"
2013-09-30,"Greenwood","MO","Kansas City","Jackson",4587,136700,-0.0158387329013679,-0.036645525017618,-0.055286800276434,-0.0178736023132912,-0.0156768069417597,2150,"2006-12",176500,-0.225495750708215,"2000-11","2006-Q4"
2013-09-30,"East Rochester","NY","Rochester","Monroe",4588,90200,0.00333704115684093,0.0273348519362187,0.0649350649350649,0.0109966891992788,0.0145081735941968,1877,"2010-04",92500,-0.0248648648648649,"2010-02","2010-Q2"
2013-09-30,"Bedminster","PA","Philadelphia","Bucks",4589,325400,0.00246457178065311,0.0175109443402126,0.00339192106074622,-0.0144135565537318,0.0255264639643664,2291,"2006-07",362100,-0.101353217343275,"2005-01","2006-Q3"
2013-09-30,"Summit Township","PA","Erie","Erie",4590,171200,0.00351699882766706,0.022700119474313,0.0580964153275649,0.031933917043268,0.0301528417487515,1738,"2013-09",171200,0,"2013-09","2013-Q3"
2013-09-30,"Kalama","WA","Longview","Cowlitz",4591,210100,-0.00379326695116169,0.0763319672131147,0.160773480662983,-0.0294738418729568,0.0380679342045067,1707,"2006-09",291800,-0.279986291980809,"2005-09","2006-Q3"
2013-09-30,"Van Buren","NY","Syracuse","Onondaga",4592,128400,0.000779423226812159,-0.00465116279069767,-0.0168453292496172,0.00441936415795063,0.0264478117938869,1571,"2010-04",134000,-0.0417910447761194,"2009-05","2010-Q2"
2013-09-30,"Jay","FL","Pensacola","Santa Rosa",4593,95300,-0.0275510204081633,-0.0144777662874871,0.0624303232998885,-0.0279287198113527,0.0277216119680035,1553,"2005-11",112600,-0.153641207815275,"2004-10","2005-Q4"
2013-09-30,"Lemmon Valley-Golden Valley","NV","Reno","Washoe",4594,168900,0.012589928057554,0.065615141955836,0.333070244672455,-0.0598863408346341,-0.00450447981289392,1918,"2006-04",320300,-0.472681860755542,"2003-04","2006-Q2"
2013-09-30,"Fort Wright","KY","Cincinnati","Kenton",4595,167200,-0.010065127294257,-0.0118203309692671,0.027027027027027,0.00621468590478713,0.0109820948591,1833,"2013-07",169900,-0.0158917010005886,"2013-04","2013-Q3"
2013-09-30,"Larkspur","CA","San Francisco","Marin",4596,1251700,-0.014254213261931,-0.0172725131506634,0.213005136156604,0.0168097904341364,0.0393630590381719,2168,"2013-07",1281400,-0.0231777743093491,"2013-05","2013-Q3"
2013-09-30,"Belle Haven","VA","Washington","Fairfax",4597,329400,0.00212960146029814,0.0371536523929471,0.138610438990667,0.00134114112947659,0.0252499873859524,3151,"2005-09",412700,-0.201841531378725,"2004-12","2005-Q3"
2013-09-30,"Millersville","PA","Lancaster","Lancaster",4598,151200,0,0.011371237458194,0.0100200400801603,-0.0127267938730675,0.0201948213175731,1748,"2007-10",172100,-0.121441022661243,"2005-07","2007-Q4"
2013-09-30,"Town of Corinth","NY","Albany","Saratoga",4599,142200,-0.00420168067226891,0.00994318181818182,0.023021582733813,0.00384134233711841,0.0507225426380287,1529,"2010-05",144800,-0.0179558011049724,"2010-04","2010-Q2"
2013-09-30,"Lake Alfred","FL","Lakeland","Polk",4600,86100,0.0153301886792453,0.101023017902813,0.249637155297533,-0.0573858420988743,-0.000231991751320715,1477,"2006-09",153800,-0.440182054616385,"2003-09","2006-Q3"
2013-09-30,"Shamong","NJ","Philadelphia","Burlington",4601,292400,0.00446581930608038,0.0159833217512161,0.0586531498913831,-0.0217599400957093,0.0121251976838301,2012,"2006-08",369700,-0.209088450094671,"2004-06","2006-Q3"
2013-09-30,"Irvington","NY","New York","Westchester",4602,702100,0.00832974292689933,0.00890932605259376,0.123000639795266,-0.00773625879811624,0.0128240910795396,1438,"2006-04",814700,-0.1382103841905,"2004-12","2006-Q2"
2013-09-30,"Prospect Park","PA","Philadelphia","Delaware",4603,155100,-0.0108418367346939,0.0143884892086331,0.022412656558998,-0.0228469198349136,0.0158734074997402,1873,"2007-04",188200,-0.175876726886291,"2005-04","2007-Q2"
2013-09-30,"Johnsonville","SC","Florence","Florence",4604,74200,0.0164383561643836,0.069164265129683,0.0539772727272727,0.01820410188734,0.0216395762929744,1446,"2009-07",74800,-0.00802139037433155,"2009-07","2009-Q3"
2013-09-30,"Spring Lake Park","MN","Minneapolis-St Paul","Anoka",4605,158500,0.0166773572803079,0.0695006747638327,0.230590062111801,-0.0111030203332618,-0.0143242040843804,2069,"2007-04",205700,-0.229460379193,"2002-04","2007-Q2"
2013-09-30,"Town of Great Barrington","MA","Pittsfield","Berkshire",4606,300500,0,0.0141748228147148,0.0200271554650373,-0.0128658158209477,0.0223103163549501,2234,"2007-03",345300,-0.129742253113235,"2005-04","2007-Q1"
